4,4,4,5,4,5,7,9,1,3,9,1,9,0,0,1,0,9,0,9
5,0,0,1,1,5,8,6,4,4,0,2,9,0,0,9,2,9,2,0
3,7,5,9,0,9,5,3,6,9,0,0,0,1,0,1,9,3,1,0
4,8,4,5,0,0,0,6,5,1,9,0,9,0,9,0,2,3,2,0
5,3,8,6,7,0,1,4,5,4,9,9,9,0,2,1,2,9,2,9
3,9,5,5,6,5,6,5,5,4,0,1,0,2,1,0,0,2,0,9
5,9,5,0,4,4,7,5,9,0,9,0,1,9,2,0,1,9,0,9
8,1,6,0,0,4,9,6,9,4,9,0,1,0,0,2,9,9,0,3
4,8,3,4,4,4,5,7,5,4,0,0,0,9,2,9,0,9,0,2
6,9,6,4,9,4,9,5,5,5,9,9,0,9,0,9,9,1,0,0
6,8,8,7,7,7,8,7,8,8,0,0,0,0,0,0,0,0,0,0
7,8,7,7,6,7,7,8,8,8,0,0,0,0,0,0,0,0,0,0
8,8,7,7,7,8,7,7,7,7,0,0,4,2,4,3,0,5,1,0
6,8,6,7,6,8,7,7,7,7,7,0,4,0,0,4,2,1,0,0
7,8,8,7,8,8,8,7,8,7,7,0,0,2,7,3,3,2,2,0
7,8,7,7,7,8,7,8,8,6,0,4,5,2,1,1,5,1,1,0
6,7,6,7,7,7,8,6,8,7,0,5,6,3,5,0,1,2,1,0
7,6,7,5,7,8,8,6,6,8,0,6,1,3,0,0,6,0,1,0
7,7,8,8,7,7,7,7,6,8,0,0,0,0,0,0,0,0,0,0
7,7,6,7,7,8,7,7,8,8,0,0,0,0,0,0,0,0,0,0
