5,9,2,4,5,0,8,6,5,2,9,1,2,9,9,0,0,0,9,2
5,6,2,4,3,6,0,9,3,4,3,1,2,9,1,0,0,9,9,2
4,3,0,9,4,1,6,8,5,6,0,1,2,0,9,9,0,9,0,9
5,5,6,5,4,3,5,9,4,4,2,0,0,9,9,9,2,9,2,1
2,5,5,3,9,9,6,1,4,5,0,0,9,1,9,2,9,9,0,0
5,5,5,0,7,5,0,8,4,0,1,0,0,1,0,0,9,9,2,0
4,2,5,4,5,4,4,6,0,1,9,0,0,0,0,9,9,9,9,1
2,4,5,9,5,4,4,6,5,0,0,9,0,0,9,1,0,9,1,9
0,4,5,9,3,4,5,4,9,9,0,9,0,0,9,0,0,0,0,0
9,6,2,4,3,5,0,9,5,5,0,0,0,0,0,1,0,0,0,0
8,7,7,7,7,8,7,8,8,8,0,0,0,0,0,0,0,0,0,0
8,7,8,8,8,8,7,7,8,8,0,0,0,0,0,0,0,0,0,0
7,8,7,7,7,8,8,8,8,7,8,3,1,0,1,0,3,5,3,0
8,7,7,8,7,7,8,7,7,7,8,3,2,0,3,1,0,1,1,0
7,7,7,7,8,7,7,8,7,8,8,9,0,4,2,6,5,1,2,0
7,7,7,7,8,8,7,8,8,7,8,3,3,3,1,4,1,1,1,0
7,8,7,7,8,7,8,7,7,7,8,8,0,4,0,4,1,9,4,0
8,8,7,7,8,7,7,8,8,8,0,1,5,5,0,6,4,9,3,0
7,8,7,7,7,7,8,7,7,7,0,0,0,0,0,0,0,0,0,0
7,7,7,8,7,8,7,7,8,8,0,0,0,0,0,0,0,0,0,0
