5,5,8,4,4,4,4,9,4,7,0,9,0,0,2,9,0,0,0,1
7,8,0,6,1,6,0,4,4,2,0,9,2,1,9,9,0,0,0,9
5,5,5,9,7,2,8,3,1,0,0,1,2,0,0,3,0,0,2,9
5,4,5,0,0,4,4,6,3,0,0,9,9,2,2,2,0,2,0,9
4,4,9,3,7,3,5,7,6,4,9,9,9,9,0,0,2,2,0,9
4,7,5,5,2,9,5,4,5,3,3,9,9,0,0,0,0,2,0,0
2,5,4,4,5,0,0,4,9,8,0,2,1,0,0,1,0,0,9,2
5,0,4,4,5,3,5,4,5,1,0,9,0,0,0,0,1,0,0,9
3,7,1,4,5,0,8,4,0,0,0,0,9,1,0,1,1,0,0,0
5,9,4,6,4,5,5,8,0,3,1,0,0,1,9,1,0,0,0,9
7,7,7,7,7,6,6,8,7,8,0,0,0,0,0,0,0,0,0,0
8,8,7,8,7,8,7,7,8,8,0,0,0,0,0,0,0,0,0,0
8,7,7,7,8,7,7,8,8,6,0,5,1,0,0,5,8,0,6,0
7,7,6,7,7,7,8,7,7,8,0,6,4,9,2,3,1,5,3,7
7,6,7,6,8,6,8,7,8,6,0,4,2,0,2,0,5,4,3,7
7,7,8,7,7,7,7,7,8,7,0,6,4,0,6,8,1,2,2,7
7,7,8,8,8,7,7,7,7,7,0,2,4,9,4,6,1,9,7,7
5,8,8,8,6,7,7,7,7,6,0,2,4,1,3,9,7,8,1,0
8,7,8,7,8,8,7,7,8,8,0,0,0,0,0,0,0,0,0,0
7,8,6,5,8,7,7,5,8,7,0,0,0,0,0,0,0,0,0,0
