5,7,4,5,6,9,7,7,0,7,0,9,0,9,1,0,1,9,9,9
9,9,2,2,0,3,5,5,4,5,0,9,2,0,0,9,2,0,9,0
4,5,0,4,4,5,5,1,5,5,9,9,9,1,9,0,0,1,0,0
4,6,4,6,0,4,0,4,5,4,9,9,9,0,1,2,2,9,0,0
4,7,9,7,5,4,3,5,0,3,1,0,9,9,1,2,2,1,0,0
0,4,4,1,5,8,5,4,4,7,2,2,9,9,9,0,1,0,9,1
7,3,7,7,5,4,5,9,1,8,9,0,9,0,0,9,1,2,0,0
7,2,7,5,5,4,6,7,9,4,0,9,9,2,1,0,1,0,0,0
7,4,9,5,1,9,4,5,5,5,0,2,9,9,0,0,1,0,0,0
4,9,4,6,4,9,7,7,1,5,9,9,1,0,0,0,0,9,0,9
8,7,8,7,7,7,8,7,8,8,0,0,0,0,0,0,0,0,0,0
8,7,7,8,7,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0
8,7,7,8,7,8,8,8,7,7,0,5,4,2,0,2,7,2,0,0
7,7,8,7,7,8,8,8,8,7,0,3,0,0,6,0,2,4,0,0
7,7,8,8,7,7,8,8,7,7,8,0,1,4,0,5,7,1,5,0
7,7,8,7,7,8,8,8,8,8,8,4,7,0,3,6,6,3,3,0
7,8,8,8,7,7,8,7,7,7,7,1,6,0,1,3,2,2,1,0
7,8,7,8,8,8,8,7,8,8,8,3,1,1,0,1,0,1,0,0
7,8,7,7,7,8,8,8,7,8,0,0,0,0,0,0,0,0,0,0
8,7,7,7,8,7,7,8,8,7,0,0,0,0,0,0,0,0,0,0
