7,9,6,3,7,4,9,9,4,0,0,1,0,1,0,0,9,1,0,0
3,2,7,4,1,4,0,4,6,3,9,9,9,9,2,2,1,1,0,9
5,5,7,8,5,9,8,9,4,4,0,2,9,2,0,0,0,0,9,9
6,4,8,0,4,3,6,9,4,5,2,1,0,9,9,9,0,2,0,0
4,0,4,6,9,8,5,6,6,4,0,2,0,2,1,1,0,9,1,9
5,6,4,9,7,5,0,4,6,8,9,0,9,9,3,2,2,0,0,0
7,0,2,4,8,4,0,5,9,4,0,9,9,3,2,0,0,2,9,0
3,0,5,4,1,3,9,2,7,0,0,2,2,9,9,0,0,9,0,3
3,3,5,4,4,0,8,9,4,5,9,0,1,2,1,0,0,0,0,2
6,8,6,7,5,4,4,8,4,4,0,0,0,9,1,1,0,0,0,1
8,6,8,8,8,8,7,7,8,8,0,0,0,0,0,0,0,0,0,0
8,8,7,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0
8,7,7,8,7,8,7,8,8,7,0,1,6,5,3,5,2,0,0,0
8,8,7,8,7,8,7,7,7,7,7,9,1,7,6,3,0,5,5,7
7,8,7,7,8,7,8,7,7,7,7,7,1,7,3,2,1,8,1,8
8,7,8,8,7,8,7,8,8,8,7,5,3,9,4,4,4,2,2,7
7,8,8,8,7,7,7,8,8,8,0,6,6,0,3,0,0,2,1,7
7,8,7,7,8,8,7,7,7,7,0,7,4,3,1,4,1,7,4,7
7,8,8,8,7,7,7,8,7,7,0,0,0,0,0,0,0,0,0,0
7,7,8,7,7,8,7,7,8,7,0,0,0,0,0,0,0,0,0,0
