4,2,5,7,5,4,3,6,2,6,2,1,0,0,1,9,1,2,1,9
4,7,7,6,5,6,0,0,0,5,9,1,9,9,3,9,1,0,9,0
4,4,5,9,9,5,4,3,4,0,0,9,9,9,9,1,9,9,9,9
4,7,6,9,5,0,0,5,5,6,1,2,0,9,9,9,9,9,0,2
5,2,9,6,5,4,4,4,2,5,2,1,2,9,0,0,9,9,2,3
5,0,4,6,8,3,7,3,7,4,3,0,9,9,2,9,0,0,1,0
6,9,5,5,4,3,4,5,9,9,2,1,0,9,2,2,0,2,2,9
7,5,4,0,5,5,0,5,3,5,0,2,0,0,9,0,2,9,9,2
4,0,7,2,0,9,4,5,5,9,3,1,9,2,9,9,1,2,9,0
9,5,9,3,0,5,5,5,5,5,2,1,1,2,1,0,9,0,0,0
7,7,7,8,7,7,8,7,7,8,0,0,0,0,0,0,0,0,0,0
8,8,7,8,8,7,8,7,8,7,0,0,0,0,0,0,0,0,0,0
7,7,8,7,8,7,8,8,7,8,8,3,4,2,2,0,0,7,4,0
8,7,8,7,8,8,7,8,7,8,8,1,0,2,0,8,1,5,2,0
7,8,7,7,8,8,8,8,7,8,8,1,0,4,0,7,2,0,5,0
7,8,8,7,7,8,7,8,7,8,8,6,2,5,5,2,1,2,7,0
7,8,8,8,7,7,7,8,7,7,0,3,1,2,3,2,6,5,0,0
8,7,7,7,8,7,7,8,7,7,0,6,7,0,4,4,1,0,4,0
7,8,8,7,7,7,7,7,8,8,0,0,0,0,0,0,0,0,0,0
8,7,7,8,8,7,7,8,8,8,0,0,0,0,0,0,0,0,0,0
